,_id,addr:housenumber,addr:street,air_quality,amenity,area,bbox_id,building,building_centroid.coordinates.0,building_centroid.coordinates.1,building_centroid.type,closest_shop,cloud_cover,description,geometry.coordinates.0.0.0,geometry.coordinates.0.0.1,geometry.coordinates.0.1.0,geometry.coordinates.0.1.1,geometry.coordinates.0.10.0,geometry.coordinates.0.10.1,geometry.coordinates.0.11.0,geometry.coordinates.0.11.1,geometry.coordinates.0.12.0,geometry.coordinates.0.12.1,geometry.coordinates.0.2.0,geometry.coordinates.0.2.1,geometry.coordinates.0.3.0,geometry.coordinates.0.3.1,geometry.coordinates.0.4.0,geometry.coordinates.0.4.1,geometry.coordinates.0.5.0,geometry.coordinates.0.5.1,geometry.coordinates.0.6.0,geometry.coordinates.0.6.1,geometry.coordinates.0.7.0,geometry.coordinates.0.7.1,geometry.coordinates.0.8.0,geometry.coordinates.0.8.1,geometry.coordinates.0.9.0,geometry.coordinates.0.9.1,geometry.type,height,humidity,name,request_area_bottom_left.coordinates.0,request_area_bottom_left.coordinates.1,request_area_bottom_left.type,request_area_top_right.coordinates.0,request_area_top_right.coordinates.1,request_area_top_right.type,shops_amount,temperature
589,5bd44ae1aef2f0451bff5a4f,,Перемоги проспект,67,,3723.177226911808,Kyiv2,,30.431927438311693,50.45616340790095,Point,234,0.54,,30.431637800000004,50.45649279999999,30.4317582,50.4564741,30.432383299999998,50.4562824,30.43246,50.4562705,30.432339600000002,50.4559562,30.4317648,50.4564916,30.431821799999998,50.4564827,30.4318149,50.4564645,30.432135700000003,50.4564147,30.432143,50.456433700000005,30.4321962,50.45642539999999,30.4321911,50.4564123,30.4324195,50.456376899999995,Polygon,12.0,0.74,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,2.0,8.66
535,5bd44ae1aef2f0451bff5a19,,,67,,980.4847195330485,Kyiv2,,30.43399135733222,50.4611049917788,Point,264,0.54,,30.4338422,50.4612935,30.434267699999996,50.461221,,,,,,,30.4341999,50.4610599,30.434115000000002,50.46107429999999,30.434037300000004,50.4608895,30.4337751,50.4609342,30.4338592,50.4611343,30.4337808,50.461147600000004,30.4338422,50.4612935,,,Polygon,15.0,0.74,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,3.0,8.66
657,5bd44ae1aef2f0451bff5a93,,,67,,8512.415664180078,Kyiv2,,30.434195377295193,50.45583809838367,Point,461,0.54,,30.4329838,50.455605600000005,30.433224,50.4562206,,,,,,,30.435859899999997,50.4558033,30.4357994,50.45564829999999,30.4329838,50.455605600000005,,,,,,,,,,,Polygon,15.0,0.74,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,1.0,8.66
599,5bd44ae1aef2f0451bff5a59,,,67,,748.7452250286248,Kyiv2,,30.428837369530786,50.455890996542635,Point,315,0.54,,30.428646399999998,50.455512,30.428782899999998,50.4558597,,,,,,,30.4287413,50.4558663,30.4288842,50.4562302,30.4290299,50.456207,30.4287505,50.455495500000005,30.428646399999998,50.455512,,,,,,,Polygon,6.0,0.74,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,2.0,8.66
552,5bd44ae1aef2f0451bff5a2a,,,67,,521.0804775923028,Kyiv2,,30.426766857729593,50.458746756135895,Point,145,0.54,,30.426517699999998,50.4588121,30.4266226,50.458839000000005,,,,,,,30.426687100000006,50.458857,30.4268049,50.4588915,30.4268651,50.4588026,30.4268962,50.458756799999996,30.426979,50.4586413,30.426802000000002,50.4586037,30.426517699999998,50.4588121,,,Polygon,15.0,0.74,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,3.0,8.66
643,5bd44ae1aef2f0451bff5a85,,,67,,28.5831925257644,Kyiv2,,30.429136743021676,50.4556410288289,Point,330,0.54,,30.4291761,50.4556664,30.429156,50.4556075,,,,,,,30.4290974,50.4556156,30.4291175,50.4556746,30.4291761,50.4556664,,,,,,,,,,,Polygon,15.0,0.74,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,2.0,8.66
512,5bd44ae1aef2f0451bff5a02,78,Перемоги проспект,73,,767.7750575071138,Kyiv2,apartments,30.424957501222547,50.45827783601438,Point,129,0.54,,30.424590600000002,50.45826629999999,30.4246445,50.458400399999995,,,,,,,30.4253245,50.4582894,30.4252705,50.458155299999994,30.4246722,50.4582529,30.424590600000002,50.45826629999999,,,,,,,,,Polygon,18.0,0.75,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,3.0,8.64
611,5bd44ae1aef2f0451bff5a65,,,73,,258.14458756148565,Kyiv2,,30.424369717572237,50.4618176023935,Point,460,0.54,,30.4242668,50.4617245,30.4241977,50.461827899999996,,,,,,,30.4244863,50.461906,30.4245471,50.461815,30.4245077,50.4618043,30.4243726,50.4617678,30.4243809,50.4617554,30.4242668,50.4617245,,,,,Polygon,15.0,0.75,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,2.0,8.64
626,5bd44ae1aef2f0451bff5a74,,,67,,31.27277390782756,Kyiv2,,30.43200066213536,50.462730448191365,Point,89,0.54,,30.431967200000003,50.4627584,30.4320397,50.4627584,,,,,,,30.4320397,50.462712200000006,30.432003499999997,50.462712200000006,30.432003499999997,50.462695399999994,30.431967200000003,50.462695399999994,30.431967200000003,50.4627584,,,,,,,Polygon,15.0,0.74,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,3.0,8.66
500,5bd44ae1aef2f0451bff59f6,12В,,67,,816.3912725420719,Kyiv2,apartments,30.43399956739201,50.46363230857782,Point,144,0.54,,30.433926,50.4639516,30.4340869,50.463948200000004,,,,,,,30.4340762,50.4633198,30.4339099,50.4633164,30.433926,50.4639516,,,,,,,,,,,Polygon,18.0,0.74,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,3.0,8.66
539,5bd44ae1aef2f0451bff5a1d,36,Табірна вулиця,73,,766.6604030579018,Kyiv2,apartments,30.425885075004764,50.460406783917506,Point,163,0.54,,30.4256658,50.4604432,30.425534000000003,50.4604059,30.4259664,50.4604753,30.425745199999998,50.460410100000004,30.4257077,50.4604073,30.425509,50.46039879999999,30.425612899999997,50.460250200000004,30.4259282,50.4603395,30.426243499999998,50.460428799999995,30.4261359,50.4605829,30.425976600000002,50.4605378,30.4259948,50.4605052,30.4259853,50.4604872,Polygon,15.0,0.75,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,2.0,8.64
547,5bd44ae1aef2f0451bff5a25,,,73,,84.69506694776952,Kyiv2,office,30.426049911322732,50.45933510628401,Point,66,0.54,,30.426067600000003,50.4592554,30.4261309,50.45927329999999,,,,,,,30.426119899999996,50.4592891,30.426032199999998,50.4594148,30.4259689,50.4593969,30.426056899999995,50.4592708,30.426067600000003,50.4592554,,,,,,,Polygon,12.0,0.75,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,3.0,8.64
531,5bd44ae1aef2f0451bff5a15,30,Табірна вулиця,67,,1709.1710944403023,Kyiv2,,30.428098353005886,50.46145605079655,Point,374,0.54,,30.4276705,50.4615334,30.428256400000002,50.4617028,30.4284782,50.4615256,30.4282054,50.4614467,30.4283606,50.4612292,30.4283158,50.4616196,30.428349100000005,50.461629200000004,30.428343800000004,50.4616367,30.428425300000004,50.461660200000004,30.428446100000002,50.461631,30.4283962,50.4616166,30.428412199999997,50.4615941,30.428426399999996,50.461598200000005,Polygon,15.0,0.74,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,1.0,8.66
651,5bd44ae1aef2f0451bff5a8d,,,67,,175.84161102323375,Kyiv2,,30.43292093333333,50.455345,Point,415,0.54,,30.432944199999998,50.4552054,30.4328348,50.455224,,,,,,,30.4329838,50.455605600000005,30.432944199999998,50.4552054,,,,,,,,,,,,,Polygon,15.0,0.74,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,1.0,8.66
526,5bd44ae1aef2f0451bff5a10,7-9,Артилерійський провулок,73,,1084.9908280797845,Kyiv2,apartments,30.424208311090123,50.46067908831454,Point,301,0.54,,30.423799300000002,50.4606539,30.423941499999998,50.4606956,30.4245717,50.4607669,30.4246015,50.4607756,30.424629,50.4607376,30.423932300000004,50.4607083,30.423969399999997,50.46071920000001,30.4239786,50.4607065,30.4242882,50.4607973,30.4242782,50.4608112,30.424317900000002,50.4608229,30.424328000000003,50.460809000000005,30.424503899999998,50.460860600000004,Polygon,36.0,0.75,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,3.0,8.64
578,5bd44ae1aef2f0451bff5a44,4,Миколи Шпака вулиця,67,,1138.1681114337566,Kyiv2,house,30.43143344730052,50.458853650762386,Point,210,0.54,,30.431030100000005,50.4589896,30.431194399999995,50.458965500000005,,,,,,,30.4312043,50.4589928,30.4314398,50.458958200000005,30.4314277,50.4589248,30.431911100000004,50.45885379999999,30.4318586,50.458709000000006,30.430975399999994,50.4588386,30.431030100000005,50.4589896,,,Polygon,18.0,0.74,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,2.0,8.66
655,5bd44ae1aef2f0451bff5a91,,,67,,0.020249431158825715,Kyiv2,,30.43566763333333,50.45559933333333,Point,624,0.54,,30.4356409,50.4555309,30.435668699999997,50.455602,,,,,,,30.4356933,50.455665100000004,30.4356409,50.4555309,,,,,,,,,,,,,Polygon,15.0,0.74,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,0.0,8.66
527,5bd44ae1aef2f0451bff5a11,7а,Артилерійський провулок,73,,542.7526685027623,Kyiv2,apartments,30.42463391231174,50.460974752581045,Point,323,0.54,,30.424422200000002,50.4609823,30.424555699999996,50.4610197,30.424812199999998,50.460952899999995,30.4246739,50.460914200000005,30.424705,50.460869200000005,30.424520399999995,50.4610708,30.4246076,50.4610952,30.424617699999995,50.461080700000004,30.424742900000002,50.4611158,30.4248026,50.46102929999999,30.4248352,50.4610385,30.4248658,50.4609942,30.424796999999998,50.460974900000004,Polygon,36.0,0.75,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,3.0,8.64
602,5bd44ae1aef2f0451bff5a5c,9,Артилерійський провулок,73,,134.91772862648807,Kyiv2,,30.425294342544394,50.461083040628566,Point,298,0.54,,30.425184700000003,50.461050799999995,30.4251972,50.461071600000004,,,,,,,30.425181800000004,50.4610932,30.425278100000003,50.4611277,30.4253041,50.461121399999996,30.425322499999996,50.4611521,30.4254014,50.461132899999996,30.4253308,50.4610152,30.425184700000003,50.461050799999995,,,Polygon,15.0,0.75,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,2.0,8.64
576,5bd44ae1aef2f0451bff5a42,68,Перемоги проспект,67,,1337.9370259484685,Kyiv2,apartments,30.42973285760539,50.45770453957231,Point,67,0.54,,30.4291179,50.457654600000005,30.4297185,50.457558399999996,30.4291179,50.457654600000005,,,,,30.42977,50.45755020000001,30.430003999999997,50.4581423,30.430150199999996,50.4581189,30.4298887,50.4574569,30.4296898,50.4574888,30.4296473,50.4574956,30.429640600000003,50.457476799999995,30.429073699999996,50.457542600000004,Polygon,18.0,0.74,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,3.0,8.66
600,5bd44ae1aef2f0451bff5a5a,,,73,,380.8558836616922,Kyiv2,,30.424294047608193,50.46303002215781,Point,654,0.54,,30.4243327,50.463137200000006,30.4242599,50.4631049,30.4243327,50.463137200000006,,,,,30.4242287,50.463133500000005,30.4241375,50.4630932,30.424168800000004,50.4630646,30.4240999,50.463034,30.4242115,50.462932,30.424334499999997,50.4629865,30.424395399999998,50.4629307,30.424505199999995,50.4629794,Polygon,9.0,0.75,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,0.0,8.64
514,5bd44ae1aef2f0451bff5a04,66,,67,,1636.7987122103464,Kyiv2,apartments,30.431427527305328,50.45746060417629,Point,89,0.54,,30.4305594,50.4576594,30.4323391,50.457371200000004,,,,,,,30.432295399999997,50.4572618,30.4305157,50.4575501,30.4305594,50.4576594,,,,,,,,,,,Polygon,30.0,0.74,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,2.0,8.66
652,5bd44ae1aef2f0451bff5a8e,,,67,,4700.113009611846,Kyiv2,,30.434139077464433,50.45495018063971,Point,555,0.54,,30.433175800000004,50.4551687,30.433206899999995,50.4551638,30.4352217,50.4550019,30.4354456,50.4549665,30.435399,50.4548472,30.4332261,50.45521289999999,30.433950300000003,50.455098299999996,30.433962199999996,50.4551289,30.434044399999998,50.455115899999996,30.434032399999996,50.45508529999999,30.4349911,50.4549335,30.4349689,50.45487670000001,30.4351609,50.4548463,Polygon,15.0,0.74,,30.421228000000003,50.455646,Point,30.433931,50.463733000000005,Point,0.0,8.66
910,5bd44b51aef2f0451bff5b91,,,71,,191.9578362389079,Kyiv3,,30.453954224929372,50.415649542573135,Point,415,0.54,,30.4538722,50.415723299999996,30.4540372,50.4157229,,,,,,,30.454036300000002,50.4155758,30.4538712,50.415576200000004,30.4538722,50.415723299999996,,,,,,,,,,,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,1.0,8.63
930,5bd44b51aef2f0451bff5ba5,,,71,,135.54417508232135,Kyiv3,,30.4496972369654,50.41598476969077,Point,188,0.54,,30.449538399999994,50.4159357,30.4496037,50.415958,,,,,,,30.4495837,50.4159818,30.4498038,50.416056700000006,30.449847600000002,50.4160045,30.449562100000005,50.415907399999995,30.449538399999994,50.4159357,,,,,,,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,1.0,8.63
956,5bd44b51aef2f0451bff5bbf,,,74,,547.7745521584545,Kyiv3,,30.444323699999995,50.41576754999999,Point,424,0.54,,30.444186300000002,50.415896999999994,30.444566100000003,50.415791299999995,,,,,,,30.4444611,50.4156381,30.444081300000004,50.415743799999994,30.444186300000002,50.415896999999994,,,,,,,,,,,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,1.0,8.62
673,5bd44b51aef2f0451bff5aa4,,,71,,374.7198798507682,Kyiv3,,30.45240155,50.41173155,Point,912,0.54,,30.452331400000002,50.41187120000001,30.4525055,50.411862400000004,,,,,,,30.4524717,50.4115919,30.4522976,50.4116007,30.452331400000002,50.41187120000001,,,,,,,,,,,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,0.0,8.63
973,5bd44b51aef2f0451bff5bd0,,,74,,99.1205158504476,Kyiv3,,30.43734175,50.41670599999999,Point,663,0.54,,30.437243199999998,50.416689399999996,30.4372853,50.416760100000005,,,,,,,30.4374403,50.4167226,30.4373982,50.4166519,30.437243199999998,50.416689399999996,,,,,,,,,,,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,0.0,8.62
1032,5bd44b51aef2f0451bff5c0b,,,74,,1095.8970441908123,Kyiv3,garages,30.433187512018808,50.4145240271294,Point,639,0.54,,30.432772200000002,50.413878000000004,30.432669699999998,50.4139081,,,,,,,30.432715100000003,50.4139708,30.4327304,50.41396629999999,30.433543699999998,50.415090500000005,30.433591800000002,50.4151688,30.433690600000002,50.4151395,30.432772200000002,50.413878000000004,,,,,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,0.0,8.67
927,5bd44b51aef2f0451bff5ba2,,,74,,410.7755165266098,Kyiv3,,30.4521127946939,50.409968880232285,Point,1211,0.54,,30.451857300000004,50.4098998,30.451955100000003,50.410070899999994,,,,,,,30.4523982,50.409968,30.4523495,50.4098828,30.452001,50.4099638,30.451951899999997,50.4098779,30.451857300000004,50.4098998,,,,,,,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,0.0,8.67
706,5bd44b51aef2f0451bff5ac5,,,71,,520.4264030090519,Kyiv3,,30.4484383,50.4170776,Point,257,0.54,,30.448684000000004,50.417086299999994,30.4485783,50.416948600000005,,,,,,,30.448192600000002,50.417068900000004,30.4482983,50.4172066,30.448684000000004,50.417086299999994,,,,,,,,,,,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,1.0,8.63
918,5bd44b51aef2f0451bff5b99,,,71,,99.14339848686735,Kyiv3,,30.450720968582434,50.41684229718441,Point,0,0.54,,30.4506256,50.41682410000001,30.4506814,50.4169005,,,,,,,30.4508163,50.4168605,30.450760600000002,50.4167841,30.4506256,50.41682410000001,,,,,,,,,,,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,1.0,8.63
877,5bd44b51aef2f0451bff5b70,,,74,,2228.7494243972683,Kyiv3,,30.449187298954907,50.41085162164817,Point,1012,0.54,,30.4488909,50.4111609,30.449111,50.411157700000004,30.4491968,50.410621899999995,30.4491647,50.4106224,30.4491641,50.4106049,30.449108799999998,50.411094899999995,30.4493809,50.4110909,30.449375699999997,50.410946100000004,30.449438,50.41094520000001,30.4494284,50.41067879999999,30.449686100000005,50.4106751,30.449682799999998,50.4105826,30.4491957,50.4105897,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,0.0,8.67
716,5bd44b51aef2f0451bff5acf,76,,71,,2356.381183843626,Kyiv3,office,30.44710618377553,50.416060451929425,Point,425,0.54,,30.447026,50.416535700000004,30.4468832,50.416435799999995,30.447026,50.416535700000004,,,,,30.447254100000002,50.4162204,30.4465762,50.415746399999996,30.446847499999997,50.415588799999995,30.446971899999998,50.415675799999995,30.4468988,50.4157182,30.447463399999997,50.416113,30.447524600000005,50.4160775,30.4476564,50.416169599999996,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,1.0,8.63
958,5bd44b51aef2f0451bff5bc1,,,74,,516.2065676207438,Kyiv3,,30.44474875,50.41607975,Point,496,0.54,,30.444752100000002,50.4162336,30.4449625,50.416151299999996,,,,,,,30.4447454,50.4159259,30.444535,50.41600820000001,30.444752100000002,50.4162336,,,,,,,,,,,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,1.0,8.62
667,5bd44b51aef2f0451bff5a9e,,,71,,6455.555148751764,Kyiv3,,30.453300250000005,50.41159385000001,Point,961,0.54,,30.452686,50.4119296,30.4536878,50.412046600000004,,,,,,,30.453914500000003,50.4112581,30.4529127,50.4111411,30.452686,50.4119296,,,,,,,,,,,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,0.0,8.63
695,5bd44b51aef2f0451bff5aba,,,71,,1351.411210379633,Kyiv3,,30.4549203,50.41157165,Point,1032,0.54,,30.4546229,50.4118482,30.454870399999997,50.4119054,,,,,,,30.455217699999995,50.4112951,30.454970199999998,50.411237899999996,30.4546229,50.4118482,,,,,,,,,,,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,0.0,8.63
947,5bd44b51aef2f0451bff5bb6,,,71,,728.0085008213664,Kyiv3,,30.453560519536325,50.41562956028356,Point,380,0.54,,30.453500800000004,50.415968799999995,30.4535999,50.4159676,,,,,,,30.4535972,50.4158734,30.453649600000006,50.415872799999995,30.453637100000005,50.4154328,30.453594199999998,50.4154333,30.453590000000002,50.4152854,30.4534814,50.4152867,30.453500800000004,50.415968799999995,,,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,1.0,8.63
945,5bd44b51aef2f0451bff5bb4,,,71,,1134.2015180864764,Kyiv3,,30.45145913156744,50.411790594873196,Point,886,0.54,,30.451235399999998,50.4119441,30.4517424,50.411937,,,,,,,30.4517364,50.4117625,30.451544800000004,50.4117652,30.451543,50.411714399999994,30.451632300000004,50.4117132,30.451628999999997,50.4116171,30.451224300000003,50.4116227,30.451235399999998,50.4119441,,,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,0.0,8.63
834,5bd44b51aef2f0451bff5b45,,,74,,198.2836538559297,Kyiv3,,30.44009988090402,50.41172704210528,Point,273,0.54,,30.4399578,50.411806299999995,30.440285499999998,50.411711499999996,,,,,,,30.440244,50.4116476,30.4399132,50.411742700000005,30.4399578,50.411806299999995,,,,,,,,,,,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,3.0,8.62
899,5bd44b51aef2f0451bff5b86,,,74,,722.9608516450444,Kyiv3,,30.45159066083013,50.40946804199826,Point,1292,0.54,,30.4517026,50.4097299,30.451856,50.4096803,,,,,,,30.451478700000003,50.40920620000001,30.451325300000004,50.4092557,30.4517026,50.4097299,,,,,,,,,,,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,0.0,8.67
859,5bd44b51aef2f0451bff5b5e,,,71,,77.43379325487687,Kyiv3,,30.45725965,50.41212469999999,Point,1099,0.54,,30.457176899999997,50.4121515,30.457334600000003,50.4121596,,,,,,,30.457342399999998,50.4120979,30.4571847,50.4120898,30.457176899999997,50.4121515,,,,,,,,,,,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,0.0,8.63
905,5bd44b51aef2f0451bff5b8c,,,71,,373.16222923735876,Kyiv3,,30.451327879210773,50.41529269261311,Point,279,0.54,,30.4511805,50.4153795,30.4513951,50.4154132,,,,,,,30.451475300000002,50.415205900000004,30.4512606,50.4151722,30.4511805,50.4153795,,,,,,,,,,,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,1.0,8.63
984,5bd44b51aef2f0451bff5bdb,,,74,,432.77297811578626,Kyiv3,,30.435001199999995,50.41481314999999,Point,578,0.54,,30.434838199999998,50.414709,30.434965899999998,50.414958500000004,,,,,,,30.4351642,50.41491729999999,30.4350365,50.4146678,30.434838199999998,50.414709,,,,,,,,,,,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,0.0,8.67
729,5bd44b51aef2f0451bff5adc,,,71,,204.3342365245281,Kyiv3,,30.45707025259328,50.41633285591725,Point,712,0.54,,30.4569508,50.41632429999999,30.4569711,50.4163595,,,,,,,30.4569956,50.416353799999996,30.4570341,50.416419899999994,30.457193699999998,50.416382500000005,30.4571169,50.4162497,30.4570547,50.4162643,30.457045500000003,50.4162484,30.4570091,50.41625689999999,30.4569508,50.41632429999999,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,0.0,8.63
1041,5bd44b51aef2f0451bff5c14,92б,,74,,345.93107872058965,Kyiv3,,30.434914413635955,50.412860218191845,Point,296,0.54,,30.434819300000004,50.4129658,30.4347262,50.41283920000001,,,,,,,30.435009499999996,50.41275460000001,30.4351026,50.412881299999995,30.434819300000004,50.4129658,,,,,,,,,,,Polygon,15.0,0.74,,30.432043,50.406548,Point,30.457835,50.417351000000004,Point,2.0,8.67
